Total training steps: 200
Epoch 1/1:   4%|▎         | 31/833 [03:14<1:23:30,  6.25s/it]
step:58 - train/loss:0.002 - train/lr(1e-3):0.007 - train/original_loss:0.923
step:59 - train/loss:0.004 - train/lr(1e-3):0.007 - train/original_loss:0.739
step:60 - train/loss:0.003 - train/lr(1e-3):0.007 - train/original_loss:0.897
step:61 - train/loss:0.003 - train/lr(1e-3):0.007 - train/original_loss:0.568
step:62 - train/loss:0.004 - train/lr(1e-3):0.007 - train/original_loss:1.082
step:63 - train/loss:0.004 - train/lr(1e-3):0.008 - train/original_loss:0.877
step:64 - train/loss:0.003 - train/lr(1e-3):0.008 - train/original_loss:0.751
step:65 - train/loss:0.004 - train/lr(1e-3):0.008 - train/original_loss:0.742
step:66 - train/loss:0.003 - train/lr(1e-3):0.008 - train/original_loss:0.697
step:67 - train/loss:0.004 - train/lr(1e-3):0.008 - train/original_loss:0.687
step:68 - train/loss:0.005 - train/lr(1e-3):0.008 - train/original_loss:0.520
step:69 - train/loss:0.005 - train/lr(1e-3):0.008 - train/original_loss:0.484
step:70 - train/loss:0.006 - train/lr(1e-3):0.008 - train/original_loss:1.017
step:71 - train/loss:0.003 - train/lr(1e-3):0.009 - train/original_loss:1.116
step:72 - train/loss:0.003 - train/lr(1e-3):0.009 - train/original_loss:1.210
step:73 - train/loss:0.004 - train/lr(1e-3):0.009 - train/original_loss:0.843
step:74 - train/loss:0.008 - train/lr(1e-3):0.009 - train/original_loss:0.800
step:75 - train/loss:0.005 - train/lr(1e-3):0.009 - train/original_loss:0.656
step:76 - train/loss:0.005 - train/lr(1e-3):0.009 - train/original_loss:0.830
step:77 - train/loss:0.003 - train/lr(1e-3):0.009 - train/original_loss:0.930
step:78 - train/loss:0.003 - train/lr(1e-3):0.009 - train/original_loss:0.861
step:79 - train/loss:0.003 - train/lr(1e-3):0.010 - train/original_loss:0.822
step:80 - train/loss:0.004 - train/lr(1e-3):0.010 - train/original_loss:0.687
step:80 - val/loss:0.003 - val/original_loss:0.981
step:81 - train/loss:0.003 - train/lr(1e-3):0.010 - train/original_loss:0.822
step:82 - train/loss:0.003 - train/lr(1e-3):0.010 - train/original_loss:0.926
step:83 - train/loss:0.004 - train/lr(1e-3):0.010 - train/original_loss:1.315
step:84 - train/loss:0.005 - train/lr(1e-3):0.010 - train/original_loss:1.269
step:85 - train/loss:0.003 - train/lr(1e-3):0.010 - train/original_loss:1.059
step:86 - train/loss:0.005 - train/lr(1e-3):0.010 - train/original_loss:0.787
step:87 - train/loss:0.003 - train/lr(1e-3):0.010 - train/original_loss:0.948
step:88 - train/loss:0.004 - train/lr(1e-3):0.010 - train/original_loss:1.215
step:89 - train/loss:0.004 - train/lr(1e-3):0.010 - train/original_loss:1.151
step:90 - train/loss:0.003 - train/lr(1e-3):0.010 - train/original_loss:0.861
step:91 - train/loss:0.004 - train/lr(1e-3):0.010 - train/original_loss:0.989
step:92 - train/loss:0.003 - train/lr(1e-3):0.010 - train/original_loss:1.251
step:93 - train/loss:0.003 - train/lr(1e-3):0.010 - train/original_loss:0.905
step:94 - train/loss:0.002 - train/lr(1e-3):0.010 - train/original_loss:1.246
step:95 - train/loss:0.003 - train/lr(1e-3):0.010 - train/original_loss:0.845
step:96 - train/loss:0.003 - train/lr(1e-3):0.010 - train/original_loss:1.304
step:97 - train/loss:0.002 - train/lr(1e-3):0.010 - train/original_loss:0.927
step:98 - train/loss:0.004 - train/lr(1e-3):0.010 - train/original_loss:0.921
step:99 - train/loss:0.002 - train/lr(1e-3):0.010 - train/original_loss:1.094
step:100 - train/loss:0.003 - train/lr(1e-3):0.010 - train/original_loss:1.187
step:101 - train/loss:0.004 - train/lr(1e-3):0.010 - train/original_loss:0.863
step:102 - train/loss:0.004 - train/lr(1e-3):0.010 - train/original_loss:0.977
step:103 - train/loss:0.002 - train/lr(1e-3):0.010 - train/original_loss:1.043
step:104 - train/loss:0.001 - train/lr(1e-3):0.010 - train/original_loss:0.751
step:105 - train/loss:0.005 - train/lr(1e-3):0.010 - train/original_loss:0.810
step:106 - train/loss:0.002 - train/lr(1e-3):0.010 - train/original_loss:1.151
step:107 - train/loss:0.003 - train/lr(1e-3):0.010 - train/original_loss:1.070
step:108 - train/loss:0.003 - train/lr(1e-3):0.010 - train/original_loss:1.285
step:109 - train/loss:0.003 - train/lr(1e-3):0.010 - train/original_loss:1.087
step:110 - train/loss:0.003 - train/lr(1e-3):0.010 - train/original_loss:1.249
step:111 - train/loss:0.003 - train/lr(1e-3):0.010 - train/original_loss:1.151
step:112 - train/loss:0.003 - train/lr(1e-3):0.010 - train/original_loss:1.258
step:113 - train/loss:0.002 - train/lr(1e-3):0.010 - train/original_loss:0.989
step:114 - train/loss:0.003 - train/lr(1e-3):0.010 - train/original_loss:1.364
step:115 - train/loss:0.003 - train/lr(1e-3):0.010 - train/original_loss:1.122
step:116 - train/loss:0.006 - train/lr(1e-3):0.010 - train/original_loss:1.509
step:117 - train/loss:0.004 - train/lr(1e-3):0.010 - train/original_loss:1.263
step:118 - train/loss:0.002 - train/lr(1e-3):0.010 - train/original_loss:1.008
step:119 - train/loss:0.002 - train/lr(1e-3):0.010 - train/original_loss:0.971
step:120 - train/loss:0.002 - train/lr(1e-3):0.010 - train/original_loss:1.222
step:120 - val/loss:0.003 - val/original_loss:1.148
step:121 - train/loss:0.002 - train/lr(1e-3):0.010 - train/original_loss:1.386
step:122 - train/loss:0.003 - train/lr(1e-3):0.010 - train/original_loss:1.030
step:123 - train/loss:0.003 - train/lr(1e-3):0.010 - train/original_loss:1.249
step:124 - train/loss:0.002 - train/lr(1e-3):0.010 - train/original_loss:1.204
step:125 - train/loss:0.002 - train/lr(1e-3):0.010 - train/original_loss:1.251
step:126 - train/loss:0.003 - train/lr(1e-3):0.010 - train/original_loss:1.312
step:127 - train/loss:0.003 - train/lr(1e-3):0.010 - train/original_loss:1.102
step:128 - train/loss:0.002 - train/lr(1e-3):0.010 - train/original_loss:1.152
step:129 - train/loss:0.002 - train/lr(1e-3):0.010 - train/original_loss:1.038
step:130 - train/loss:0.002 - train/lr(1e-3):0.010 - train/original_loss:0.958
step:131 - train/loss:0.003 - train/lr(1e-3):0.010 - train/original_loss:1.264
step:132 - train/loss:0.004 - train/lr(1e-3):0.010 - train/original_loss:1.128
step:133 - train/loss:0.005 - train/lr(1e-3):0.010 - train/original_loss:1.023
step:134 - train/loss:0.002 - train/lr(1e-3):0.010 - train/original_loss:1.201
step:135 - train/loss:0.003 - train/lr(1e-3):0.010 - train/original_loss:1.048
step:136 - train/loss:0.002 - train/lr(1e-3):0.010 - train/original_loss:0.825
step:137 - train/loss:0.003 - train/lr(1e-3):0.010 - train/original_loss:1.053
step:138 - train/loss:0.003 - train/lr(1e-3):0.010 - train/original_loss:1.201
step:139 - train/loss:0.001 - train/lr(1e-3):0.010 - train/original_loss:1.225
step:140 - train/loss:0.002 - train/lr(1e-3):0.010 - train/original_loss:0.829
step:141 - train/loss:0.002 - train/lr(1e-3):0.010 - train/original_loss:1.504
step:142 - train/loss:0.003 - train/lr(1e-3):0.010 - train/original_loss:1.342
step:143 - train/loss:0.005 - train/lr(1e-3):0.010 - train/original_loss:1.144
step:144 - train/loss:0.003 - train/lr(1e-3):0.010 - train/original_loss:1.142
step:145 - train/loss:0.003 - train/lr(1e-3):0.010 - train/original_loss:0.960
step:146 - train/loss:0.003 - train/lr(1e-3):0.010 - train/original_loss:1.333
step:147 - train/loss:0.002 - train/lr(1e-3):0.010 - train/original_loss:1.235
step:148 - train/loss:0.003 - train/lr(1e-3):0.010 - train/original_loss:1.357
step:149 - train/loss:0.002 - train/lr(1e-3):0.010 - train/original_loss:1.147
step:150 - train/loss:0.002 - train/lr(1e-3):0.010 - train/original_loss:1.090
step:151 - train/loss:0.002 - train/lr(1e-3):0.010 - train/original_loss:0.964
step:152 - train/loss:0.002 - train/lr(1e-3):0.010 - train/original_loss:1.166
step:153 - train/loss:0.003 - train/lr(1e-3):0.010 - train/original_loss:1.406
step:154 - train/loss:0.003 - train/lr(1e-3):0.010 - train/original_loss:1.372
step:155 - train/loss:0.002 - train/lr(1e-3):0.010 - train/original_loss:1.559
step:156 - train/loss:0.004 - train/lr(1e-3):0.010 - train/original_loss:1.294
step:157 - train/loss:0.003 - train/lr(1e-3):0.010 - train/original_loss:1.133
step:158 - train/loss:0.002 - train/lr(1e-3):0.010 - train/original_loss:1.036
step:159 - train/loss:0.004 - train/lr(1e-3):0.010 - train/original_loss:1.535
step:160 - train/loss:0.002 - train/lr(1e-3):0.010 - train/original_loss:1.239
step:160 - val/loss:0.002 - val/original_loss:1.258
step:161 - train/loss:0.004 - train/lr(1e-3):0.010 - train/original_loss:1.774
step:162 - train/loss:0.002 - train/lr(1e-3):0.010 - train/original_loss:1.439
step:163 - train/loss:0.005 - train/lr(1e-3):0.010 - train/original_loss:1.389
step:164 - train/loss:0.002 - train/lr(1e-3):0.010 - train/original_loss:1.248
step:165 - train/loss:0.003 - train/lr(1e-3):0.010 - train/original_loss:1.039
step:166 - train/loss:0.002 - train/lr(1e-3):0.010 - train/original_loss:1.360
step:167 - train/loss:0.003 - train/lr(1e-3):0.010 - train/original_loss:1.168
step:168 - train/loss:0.003 - train/lr(1e-3):0.010 - train/original_loss:0.982
step:169 - train/loss:0.002 - train/lr(1e-3):0.010 - train/original_loss:1.211
step:170 - train/loss:0.003 - train/lr(1e-3):0.010 - train/original_loss:1.242
step:171 - train/loss:0.002 - train/lr(1e-3):0.010 - train/original_loss:1.176
step:172 - train/loss:0.004 - train/lr(1e-3):0.010 - train/original_loss:0.854
step:173 - train/loss:0.003 - train/lr(1e-3):0.010 - train/original_loss:1.251
step:174 - train/loss:0.002 - train/lr(1e-3):0.010 - train/original_loss:1.501
step:175 - train/loss:0.002 - train/lr(1e-3):0.010 - train/original_loss:1.606
step:176 - train/loss:0.001 - train/lr(1e-3):0.010 - train/original_loss:1.331
step:177 - train/loss:0.003 - train/lr(1e-3):0.010 - train/original_loss:1.417
step:178 - train/loss:0.004 - train/lr(1e-3):0.010 - train/original_loss:1.321
step:179 - train/loss:0.002 - train/lr(1e-3):0.010 - train/original_loss:1.484
step:180 - train/loss:0.002 - train/lr(1e-3):0.010 - train/original_loss:0.785
step:181 - train/loss:0.001 - train/lr(1e-3):0.010 - train/original_loss:1.110
step:182 - train/loss:0.002 - train/lr(1e-3):0.010 - train/original_loss:1.621
step:183 - train/loss:0.002 - train/lr(1e-3):0.010 - train/original_loss:1.222
step:184 - train/loss:0.002 - train/lr(1e-3):0.010 - train/original_loss:1.125
step:185 - train/loss:0.003 - train/lr(1e-3):0.010 - train/original_loss:1.373
step:186 - train/loss:0.002 - train/lr(1e-3):0.010 - train/original_loss:1.100
step:187 - train/loss:0.003 - train/lr(1e-3):0.010 - train/original_loss:1.524
step:188 - train/loss:0.002 - train/lr(1e-3):0.010 - train/original_loss:1.294
step:189 - train/loss:0.004 - train/lr(1e-3):0.010 - train/original_loss:0.980
step:190 - train/loss:0.002 - train/lr(1e-3):0.010 - train/original_loss:1.277
step:191 - train/loss:0.002 - train/lr(1e-3):0.009 - train/original_loss:1.355
step:192 - train/loss:0.002 - train/lr(1e-3):0.009 - train/original_loss:1.102
step:193 - train/loss:0.002 - train/lr(1e-3):0.009 - train/original_loss:1.538
step:194 - train/loss:0.003 - train/lr(1e-3):0.009 - train/original_loss:1.195
step:195 - train/loss:0.002 - train/lr(1e-3):0.009 - train/original_loss:1.356
step:196 - train/loss:0.001 - train/lr(1e-3):0.009 - train/original_loss:1.232
step:197 - train/loss:0.002 - train/lr(1e-3):0.009 - train/original_loss:1.521
step:198 - train/loss:0.002 - train/lr(1e-3):0.009 - train/original_loss:1.075
step:199 - train/loss:0.001 - train/lr(1e-3):0.009 - train/original_loss:1.493
step:200 - train/loss:0.002 - train/lr(1e-3):0.009 - train/original_loss:1.056
step:200 - val/loss:0.002 - val/original_loss:1.343
Final validation metrics: {'val/loss': 0.002024675253778696, 'val/original_loss': 1.342897653579712}
